"filename", "language", "Markdown", "HTML", "Rust", "TOML", "JSON", "JSON with Comments", "Ini", "Batch", "GLSL", "comment", "blank", "total"
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\syn-6349b0e1f1173a9a\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\syn-76a02bd84547b8fa\lib-syn.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\syn-9d1b5ed428e2e128\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\syn-abf832892f705a77\lib-syn.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\syn-f81d54090ab3ed48\lib-syn.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\synstructure-73e56e88a08bdd14\lib-synstructure.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\thiserror-95fbe3009cb3c929\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\thiserror-9aac95d295bbd9d7\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\thiserror-b35dedded13aa16b\lib-thiserror.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\thiserror-impl-ca1c349862e7334d\lib-thiserror_impl.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-07d1caab932d6e83\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-32705b7f54ba1832\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-4cfdf9025ccbc45c\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-6a84e30de55c23a1\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-a04444a43367e049\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-aef5c8f11d4b902a\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-be8cf465901448d0\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-cb2e5e58345fa455\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-cc308a241a13eae5\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-db4fd647946ff683\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml-f5f9edb7cdc153b3\lib-toml.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-567ae4bfb65b3653\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-5c059fc9cd04fb8c\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-7946ab03c55a2e56\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-a0284b33b33730ba\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-a9b386ed0f178fd5\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-ba50b47dea4f1adf\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-d7024564c5a28e22\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-e4b41278fec254dd\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_datetime-f86294727ff78131\lib-toml_datetime.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-01057fd96d9f8295\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-2a3c41296487f2cb\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-6227a4be29f2dbc7\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-820af498b31eb371\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-820cca764f0a789a\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-98f6421c9eb4146a\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-9e9227efdb46388d\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-bb99e56813b92162\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-d7ac12214cd8ab1c\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-dc6ea843f425cf58\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\toml_edit-f7061ab4b289c5e9\lib-toml_edit.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\uid-0b30f8009c257826\lib-uid.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\uid-351e426669ba216c\lib-uid.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\uid-b3456eac0370db34\lib-uid.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\unicode-ident-a9f8538d6931f265\lib-unicode_ident.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\unicode-ident-bf7f156b09e9f547\lib-unicode_ident.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\unicode-xid-ca793a93e42ecab0\lib-unicode_xid.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\urlencoding-794cba705c0a886e\lib-urlencoding.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\urlencoding-8b022ffbd3f9ebd4\lib-urlencoding.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\urlencoding-fffbfb1d3752c4cd\lib-urlencoding.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\version_check-8a7cb6ed787a6dad\lib-version_check.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\walkdir-186608ab595daafc\lib-walkdir.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\walkdir-f048f6106656e8c3\lib-walkdir.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\walkdir-f183dfaaf48c0358\lib-walkdir.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\which-de10ecd123d52d83\lib-which.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\widestring-0533f9d7bad0657a\lib-widestring.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\widestring-2f38ef57f21f470c\lib-widestring.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\widestring-b0e61feff0337965\lib-widestring.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\win-kernel-sys-3a67a3aa37537eb5\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\win-kernel-sys-40583096023bbd19\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-05d6a46ba8dc247d\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-20e43e8645e1b611\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-46a0a47bc77cd41b\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-6c98314b8e05b716\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-952dc2b77cddbd46\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-b85acda13bcb8fb7\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-ba799bf24e618ea1\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-build-1dcf362043ad40ec\lib-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-d98b688bba0f1c56\lib-winapi.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-util-3b5ea2a0888cd187\lib-winapi_util.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-util-6abefe4977d9350f\lib-winapi_util.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winapi-util-b805565f15c7b26c\lib-winapi_util.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-kernel-build-6052da6babdd576c\lib-windows_kernel_build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-kernel-build-685e326e1e03d3bc\lib-windows_kernel_build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-link-ed6eadf050f72243\lib-windows_link.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-7eaec321c5756e2c\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-8a0aae7b0be61329\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-8cf1ce6c6de9de7c\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-af4e6767d25ada9c\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-ca853b3a1d141f9f\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-dbe9278e06b00df0\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-sys-e6dd2d9bc99a2088\lib-windows_sys.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-targets-190fe36ef27a1046\lib-windows_targets.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-targets-4e2103e5fbe5e9ed\lib-windows_targets.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-targets-93a73e47ae420d8f\lib-windows_targets.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows-targets-aa1c5f5b3d4d2b54\lib-windows_targets.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-0ea20938a44bbe52\lib-windows_x86_64_msvc.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-2a6e6ac4da2d31f3\lib-windows_x86_64_msvc.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-4c761b37cbec4d3c\lib-windows_x86_64_msvc.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-6b8f76506c86e015\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-733c1e19d91d737a\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-b831a4a5da3a157d\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-c891fe87d5045004\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\windows_x86_64_msvc-cfcb2f68a8654fe7\lib-windows_x86_64_msvc.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winnow-7793dbba06fdd9e5\lib-winnow.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winnow-b9ee215baf5abfb5\lib-winnow.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winnow-f870cf2648cc4e06\lib-winnow.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winreg-3571f307f710565e\lib-winreg.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winreg-56095f1e5d884a57\lib-winreg.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winsafe-19ef423fa7d02164\lib-winsafe.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winsafe-58bfb434b2c471d7\lib-winsafe.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\winsafe-833e2ad9e1a06a39\lib-winsafe.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\xmlparser-572413c2e3ea75c4\lib-xmlparser.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\zerocopy-25fdacd4b9faf2f6\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\zerocopy-43c1706d55c2c6d0\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\zerocopy-5712696b9154ad4a\lib-zerocopy.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\zerocopy-6bb0c18b94741489\lib-zerocopy.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\.fingerprint\zerocopy-77b571ae8ead1b7c\lib-zerocopy.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\build\clang-sys-8f3b0d241a14f295\out\common.rs", "Rust", 0, 0, 232, 0, 0, 0, 0, 0, 0, 80, 44, 356
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\build\clang-sys-8f3b0d241a14f295\out\dynamic.rs", "Rust", 0, 0, 177, 0, 0, 0, 0, 0, 0, 58, 42, 277
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\target\debug\build\clang-sys-8f3b0d241a14f295\out\macros.rs", "Rust", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 6, 50
"d:\pro_dev\DEV\dse0.1.1\dse_rust\debug\workspace.code-workspace", "JSON with Comments", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\LearnMD.md", "Markdown", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 168
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\doc\dev doc\engine\.md", "Markdown", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\doc\dev doc\game doc\achievemen\.md", "Markdown", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 81
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\doc\dev doc\history\.html", "HTML", 0, 697, 0, 0, 0, 0, 0, 0, 0, 0, 76, 773
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\doc\dev doc\.md", "Markdown", 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 439
"d:\pro_dev\DEV\dse0.1.1\dse_rust\doc\doc\page.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 164
"Total", "-", 714, 697, 85588, 933, 497, 3, 9, 161, 14, 1746, 2176, 92538